Gene	Deletion 0bp microhomology	Deletion 1bp microhomology	Deletion 2bp microhomology	Deletion with insertion	Homology Directed Repair	Any Insertion	Deletion 3+bp microhomology
1700010B08Rik	0.06505868770289912	0.19105019288063196	0.18985341193220495	0.10220330186449628	0.15161193791491148	0.25669250685559075	0.04352996084926531
1700010D01Rik	0.07664278964732192	0.18207031408286342	0.17198123574361446	0.11017587574885816	0.15186921963902453	0.2786048156430285	0.02865574949528891
1700010I14Rik	0.06730224110541988	0.18821662429509953	0.17873746856726008	0.10391273279920232	0.16155601105374562	0.2613956218839436	0.03887930029532897
1700011L22Rik	0.07036947259853059	0.18164049051139639	0.18284113632158108	0.10913795105199849	0.15395600536100143	0.25981700079874054	0.0422379433567516
1700012A03Rik	0.07669995228073724	0.19142730354605025	0.17495768865578032	0.09844335199506331	0.15091558341223754	0.2689585196670521	0.03859760044307939
1700012B07Rik	0.07769863257211916	0.212659262772224	0.1825507262350721	0.09754708614577416	0.15451577074975037	0.2511616696522402	0.023866851872820075
1700012B09Rik	0.09384608057344108	0.18728089680999144	0.19625563384679623	0.09297658946309777	0.14982315352786982	0.24042323689530154	0.03939440888350199
1700013D24Rik	0.07176632824110572	0.19562083712431022	0.1650126034455132	0.10709706465713831	0.15367407951249867	0.27310485093552583	0.03372423608390802
1700013G24Rik	0.0647097585145193	0.19685925208248614	0.18391137130220278	0.10127931037927468	0.15248014801978224	0.259084138120426	0.04167602158130886
1700013H16Rik	0.08705252928758929	0.16888434947186204	0.20058993231734443	0.095016383654275	0.1456666596107728	0.26655792254981425	0.03623222310834215
1700015G11Rik	0.07662051356999618	0.1719348945594086	0.16430600942933235	0.1098291771098496	0.1829587417364365	0.2757814165318885	0.018569247063088316
1700016C15Rik	0.06579617303811922	0.17116655920585427	0.16819948691436082	0.10826623442535344	0.15577900933962105	0.27933288844005627	0.05145964863663489
1700016D06Rik	0.0596679608644738	0.19171166367400636	0.19141803380737307	0.10569710608828464	0.16971677397519278	0.24672522590182996	0.03506323568883958
1700016H13Rik	0.06219319930466075	0.19003046494253334	0.1845039621631602	0.10233799553847618	0.14011051691121998	0.2867212059301502	0.03410265520979937
1700016K19Rik	0.06196518016018377	0.17161256245953646	0.21145326519132526	0.0941043402270762	0.15945935226655175	0.26000830839593664	0.04139699129938985
1700017B05Rik	0.07806016021990723	0.1858298183832451	0.18270449227385252	0.0976646827374296	0.14424419112377906	0.27650301691233964	0.034993638349446805
1700017N19Rik	0.07528156021747924	0.18423780407409857	0.19308136388625832	0.0875917759032374	0.13691958068286206	0.281758995540427	0.041128919695637575
1700018B08Rik	0.07772902999333783	0.18551875676700388	0.19259147670637827	0.09770337585079826	0.14384606531943206	0.268117256282667	0.03449403908038274
1700018F24Rik	0.07427724501220215	0.1903630954501306	0.17315896840979997	0.10358044111578911	0.14566303597524546	0.2786569539611688	0.03430026007566406
1700019A02Rik	0.0739273211251705	0.19785788516107558	0.19399985427665584	0.09599958263646571	0.1274271613535044	0.27500665447930916	0.03578154096781882
1700019D03Rik	0.07725946718032767	0.18707145581084741	0.1955527785264815	0.08730148748828538	0.17119144573891965	0.2461113916343445	0.035511973620793856
1700019N19Rik	0.06743243440123321	0.19879741960034825	0.17228569153210788	0.09771196971667317	0.1531250013571426	0.27605685610898506	0.03459062728350989
1700020A23Rik	0.06765528575550651	0.17583682975159334	0.1768827264469167	0.10059902704881116	0.18153769328188932	0.27062088102266785	0.02686755669261513
1700020L24Rik	0.07222487473236383	0.1921236213424751	0.19212804223936647	0.10075629027006158	0.15267999268787616	0.25430412040608347	0.03578305832177344
1700020N15Rik	0.06595522730284116	0.171800835552576	0.18154680597514108	0.1122543977288637	0.1528799927413972	0.28328031679813886	0.03228242390104207
1700021F07Rik	0.07900523042135386	0.16989387892365257	0.1909937101655078	0.10197225010087863	0.16923453258774032	0.25147628182084414	0.03742411598002271
1700022I11Rik	0.06204990325730563	0.20073001556166692	0.1778521140626498	0.10873905734822296	0.14128112818915878	0.2760773448865847	0.0332704366944111
1700024G13Rik	0.07770621734602445	0.1783012959677048	0.18318297143946127	0.10155509242264307	0.15942463283078936	0.26222697326278044	0.03760281673059666
1700024P16Rik	0.07311620755258999	0.1855331899751342	0.17771026634524306	0.10982391873585072	0.15742082688017967	0.2661146123247486	0.030280978186253745
1700025G04Rik	0.07453789381119219	0.18412403902088728	0.20230414836694546	0.1260535864130918	0.1322220213278094	0.2514364677342806	0.029321843325793347
1700028K03Rik	0.06418636721556961	0.18698581452279228	0.1933512372751522	0.09779622398224279	0.15451435415391607	0.26920341226131345	0.03396259058901352
1700029F12Rik	0.06898356994562212	0.1931343288241874	0.19252755900296306	0.10352317769206104	0.15014075990044087	0.2580154845501024	0.033675120084623075
1700029H14Rik	0.08030688144780068	0.17831633661708338	0.1841744325155249	0.09420244608367266	0.16134531125506102	0.26892822700510854	0.03272636507574887
1700029I15Rik	0.06822384373776565	0.1979310641724179	0.19976023468880272	0.09739547835687898	0.13425008782609177	0.2625028325127277	0.03993645870531519
1700029J07Rik	0.07207479641445452	0.16770958241073347	0.19362069982276806	0.100695538474425	0.15570613314818652	0.2747850163584505	0.03540823337098196
1700030J22Rik	0.06666509701670796	0.18909634067974218	0.17928323993287673	0.0927229240811901	0.16157474792644289	0.2658690029610011	0.04478864740203908
1700030K09Rik	0.05981344107208991	0.18563949621523218	0.17820463829646357	0.09286672800347644	0.15735014034524106	0.29134672341869866	0.03477883264879821
1700031F05Rik	0.06924221771170867	0.17949772369754025	0.1830436627144031	0.11203472154022166	0.15202706625725979	0.2630043966867244	0.04115021139214223
1700034E13Rik	0.07511506732278274	0.16241843647725818	0.19118828509927704	0.11578819829389797	0.16961637265327084	0.2470038083653209	0.038869831788192206
1700034J05Rik	0.06988478475219426	0.17590969440836116	0.17829475428003452	0.10179858497472002	0.15448853451240122	0.28496923282481	0.034654414247478706
1700037C18Rik	0.07652917779593199	0.18539264953525203	0.18504326422292733	0.10196135566988722	0.14931696185734514	0.2617318602878431	0.04002473063081318
1700037H04Rik	0.06520841155702066	0.1744436888843089	0.1756936352387608	0.08708360934183285	0.17637379061814742	0.2854680247831345	0.035728839576794943
1700056E22Rik	0.07158733327637881	0.17913961897164452	0.18402339389228112	0.11125415535745065	0.14921127771723006	0.2724897407201269	0.032294480064887936
1700057G04Rik	0.06308576348640271	0.1950356970739258	0.1836985531803142	0.10698883624567102	0.16695856770153977	0.258318611074389	0.025913971237757634
1700066B19Rik	0.07135618210123502	0.19630321790954094	0.1795746141458411	0.09444499342769093	0.15988641366884287	0.2613139119141808	0.03712066683266829
1700066M21Rik	0.06487854902226717	0.17984746051870035	0.19475719171350817	0.10379220589142892	0.1569106449487715	0.26940790602335124	0.030406041881972674
1700067K01Rik	0.0661251588682725	0.17900121416956372	0.18958242831058078	0.11115793659513719	0.1479230687555707	0.27294165181416175	0.03326854148671343
1700067P10Rik	0.0700415700636066	0.17944593234425493	0.1942816949033894	0.09760983282541405	0.16371625787205912	0.2560183814273802	0.03888633056389564
1700088E04Rik	0.07142227044035852	0.1795108081276161	0.19688510009026097	0.10946502420061725	0.1460952244921035	0.2646780706460311	0.03194350200301261
1700092M07Rik	0.0760989930311058	0.1822792865041885	0.17382653534881168	0.09097105821358283	0.14937541176480051	0.27842964517516544	0.04901906996234516
1700093K21Rik	0.07404942387585267	0.19967531299991342	0.19769715454017853	0.08378442833270344	0.1568219912492988	0.24511442188801097	0.04285726711404221
1700094D03Rik	0.06767577296771589	0.1925303003594164	0.20320500078240794	0.10210032371046739	0.14798842646271734	0.24306623828015003	0.04343393743712483
1700102P08Rik	0.06957631222877789	0.17217124420331092	0.21033542541967815	0.08763269344358086	0.16565006161671147	0.2572692449724562	0.03736501811548464
1700109H08Rik	0.07161637800735184	0.18551476760131622	0.19106953429387827	0.10192631768684253	0.1567323264526113	0.2589624765502932	0.0341781994077066
1700113H08Rik	0.07675599920816821	0.17232470909502878	0.17699567604797378	0.10188813226242655	0.17309995859504015	0.259446056771038	0.03948946802032452
1700122O11Rik	0.07008052109200764	0.19740441495252203	0.18033118833626957	0.09848745416926422	0.1780622344283527	0.24497219009318022	0.030661996928403677
1700123K08Rik	0.07288391959788074	0.18922406638657555	0.1869615634807343	0.09299866767335788	0.16005887511232791	0.26151546703718953	0.03635744071193419
1700123O20Rik	0.08383651469994778	0.17236824896810404	0.1734285616996064	0.09300727570729253	0.1664107430399731	0.2764666041495681	0.034482051735508015
1700125H20Rik	0.06828158555180894	0.17379686007040726	0.20123572239252413	0.10676807082195641	0.15674860244992858	0.2583103248269285	0.03485883388644625
1700129C05Rik	0.06766995201742024	0.16979798597847676	0.19347799950110842	0.11357065961842618	0.17376386635472235	0.2549192433779061	0.026800293151940054
1810009A15Rik	0.08175405009452354	0.18331137972684286	0.17780406058329482	0.09455712219599655	0.12327483667140551	0.2961162283292808	0.043182322398655895
1810009J06Rik	0.06619102010563016	0.17765930028329097	0.1775061039603519	0.09901611312969294	0.16076011911786908	0.28051002745919584	0.038357315943969086
1810013L24Rik	0.06677022998226621	0.18157662694646606	0.1986888697298235	0.09570099679126705	0.13668147136075293	0.28125985836263523	0.03932194682678919
1810024B03Rik	0.06574063670761927	0.1718108702480054	0.20433857192202598	0.09775680459658374	0.15411541756009645	0.27848158187119015	0.02775611709447888
1810030O07Rik	0.08636722515551591	0.19138926892373048	0.1997280725577024	0.11108588601478936	0.14436345077928447	0.22935613603939262	0.03770996052958486
1810037I17Rik	0.07883750375368218	0.18083054251099284	0.18286989539928186	0.10247362767005475	0.14221997021747398	0.27560295970168086	0.03716550074683346
1810046K07Rik	0.0753837927319095	0.18183621745888978	0.17734743898950725	0.11018720870591957	0.165533702070907	0.2528522129378202	0.03685942710504678
1810055G02Rik	0.08525725483864796	0.18167589544621374	0.17248479282803855	0.10329623663106326	0.14631195522572288	0.2684749325946026	0.04249893243571109
1810062G17Rik	0.07340205627900931	0.20385205231326212	0.18883186442484284	0.10432707820467178	0.13737796320139686	0.2682202015141258	0.02398878406269146
1810065E05Rik	0.07460007691965641	0.19290006171612298	0.1769567204666826	0.10350846381914519	0.15806194320580697	0.2585003068724872	0.035472427000098665
2010003K11Rik	0.07129070247968598	0.19308302070918026	0.18577312912205352	0.08744238639333199	0.1351272700521927	0.28807504314837096	0.03920844809518466
2010106E10Rik	0.06292866088333791	0.1720574364149453	0.18537081784473405	0.11334644005809782	0.1728305531431703	0.25087177287982665	0.04259431877588794
2010109A12Rik	0.07103888784072009	0.19937630074391588	0.17175425469723293	0.11473330566323721	0.15713523093839607	0.24537334686515483	0.04058867325134298
2200002D01Rik	0.0737184956872002	0.18989905781175226	0.19172902710633935	0.09720852954749652	0.1559287018749664	0.25754466220078703	0.033971525771458184
2200002J24Rik	0.07427315547784588	0.17693941145474354	0.2026052616726578	0.09683968314752475	0.1538777745231012	0.2663968102582007	0.029067903465926182
2210010C04Rik	0.07054099273988071	0.18460381150264862	0.19404772318118899	0.09831154052553352	0.1374888947066316	0.27201526360033096	0.04299177374378553
2210016F16Rik	0.07379086733081698	0.18530493818208066	0.18151234013110887	0.10103183719866622	0.15545797068562345	0.2632309659241128	0.03967108054759102
2210016L21Rik	0.07374612601252967	0.17951401962771876	0.17638441178638675	0.12448032348885661	0.15143139699359637	0.25682895025309443	0.037614771837817265
2210408I21Rik	0.08507421557623854	0.1785213763900587	0.17494042871594134	0.10937769528863012	0.15373704109062386	0.2681356347337307	0.030213608204776653
2300002M23Rik	0.07367741507837385	0.18481416690679858	0.20099792461150123	0.09709257242322936	0.14826689764067782	0.25648242452639286	0.03866859881302621
2300009A05Rik	0.0686018657277467	0.2048544797707189	0.1803376907786993	0.09696601608136625	0.15143511206080063	0.256823807176016	0.040981028404652224
2310002L09Rik	0.06564801946153595	0.1789020882940629	0.17063546054884624	0.09119424959788042	0.17161288572020372	0.2851283394661065	0.03687895691136422
2310009B15Rik	0.0718579293777466	0.19180448665330768	0.17967870863662191	0.09816796808017252	0.15440113478173054	0.2706864460084673	0.033403326461953424
2310011J03Rik	0.07454715644854523	0.17320418459463552	0.18945671633750077	0.09776653160087234	0.15261152066118586	0.26782581451738424	0.04458807583987602
2310022A10Rik	0.06763103483160714	0.18771952238420492	0.1925848359093987	0.09544527114779601	0.16017694106791844	0.2618310290790148	0.034611365580059957
2310022B05Rik	0.07117175357202911	0.18197773152536023	0.1896947799663223	0.101935051172884	0.1508862733472928	0.2704589668247413	0.03387544359137023
2310030G06Rik	0.060659845581062195	0.19166723937231622	0.1840424425208688	0.08946358835869375	0.16334764321904	0.2710077116963335	0.0398115292516856
2310033P09Rik	0.07003070174261711	0.1736310095673809	0.19336436969598983	0.0921121305632321	0.16693036649262646	0.26752582980354833	0.03640559213460527
2310039H08Rik	0.07338925768188541	0.16941122926038388	0.18480700544509607	0.10760731189892227	0.14243756718367157	0.2934953790020937	0.02885224952794707
2310050C09Rik	0.07697415385488415	0.20391619142399678	0.18113859725430406	0.09041522413479845	0.15769919438340627	0.24419809118291844	0.04565854776569185
2310057J18Rik	0.08549032084897171	0.19238202432900134	0.17762295194807032	0.08834551310307276	0.1275155804284236	0.2880843844853044	0.04055922485715591
2310057M21Rik	0.06555548560510199	0.16987100307867303	0.18618568078145645	0.10635698298307619	0.15572926565979978	0.2688984304559207	0.04740315143597195
2310057N15Rik	0.04655338458652629	0.18105341137496597	0.21171302244004145	0.10450387664158563	0.15628316352400987	0.2587541885430765	0.04113895288979421
2310061I04Rik	0.06460301784858584	0.18877649639667063	0.18899373775425682	0.08434841244378755	0.15527934782560482	0.2775022119069248	0.04049677582416952
2310061N02Rik	0.0800279399230265	0.19236129262222532	0.18222461296176898	0.11312543315357064	0.1560062589901433	0.2513736845985795	0.024880777750685694
2310079G19Rik	0.06917802939428451	0.19994562013024872	0.18427660660233983	0.08659184295263836	0.15096519185999355	0.2772080002592806	0.03183470880121439
2410002F23Rik	0.07581680801263155	0.17479716796913175	0.19587558345202993	0.10027848996400693	0.14688217277673793	0.2707237621713131	0.03562601565414881
2410004B18Rik	0.07109917112043067	0.1894036080814475	0.1962272601249492	0.08666414875799275	0.1567232394807724	0.25832763817280163	0.041554934261605884
2410004P03Rik	0.07513696227360993	0.18462347848557512	0.18678231133654002	0.1100392298149373	0.1544197541926547	0.254328066642253	0.03467019725443
2410066E13Rik	0.07923128956731483	0.19862397765121514	0.1862696551786622	0.08759704380600891	0.15330313630991038	0.2607061292733198	0.03426876821356884
2410124H12Rik	0.06888442792414713	0.18765013012181803	0.18332635876818767	0.09105345093602027	0.1565572983641594	0.27504875050447936	0.037479583381188016
2410137M14Rik	0.06986077986316934	0.18976889029749142	0.19255883031499846	0.08519631168263832	0.13490433907032232	0.2835074514332493	0.04420339733813082
2510002D24Rik	0.06743206551103888	0.17582836397111445	0.17217237231645705	0.10578140238203076	0.16090008670138536	0.27626969084629005	0.041616018271683375
2510009E07Rik	0.07276776110442079	0.20182436228205403	0.18796328720257527	0.09663859158118894	0.15393440909900225	0.25784983640844633	0.029021752322312234
2510039O18Rik	0.06644699430195732	0.19095379059768325	0.18743274313540517	0.09855787363419202	0.1539699432253157	0.2650905715728075	0.03754808353263917
2610002M06Rik	0.06863683320229562	0.16831511498048854	0.2038861809555912	0.11323757302781001	0.1602253216959863	0.25486994625881465	0.030829029879013575
2610008E11Rik	0.06714515799755134	0.17903658965481478	0.182535901036045	0.09459342674413723	0.162589487803204	0.27245168441812295	0.04164775234612478
2610028H24Rik	0.07610168625965685	0.18728157484197372	0.17977582990054122	0.09723342825705757	0.14805030271201094	0.27511294250435414	0.036444235524405504
2610318N02Rik	0.08021323371354883	0.18398567475368588	0.20355035765218996	0.08589816877445222	0.1329380550926747	0.2839165826411652	0.029497927372283177
2610507B11Rik	0.06729169321744967	0.18757207358500122	0.17737562435883905	0.09388531664067735	0.1617089162447465	0.279794187787731	0.03237218816555519
2610524H06Rik	0.07596977669833423	0.1806249175284766	0.18258901026587082	0.10594568351399537	0.15291964785337572	0.26537355215349256	0.03657741198645471
2610528A11Rik	0.07317568066511262	0.19841434006601544	0.1758608504133093	0.11629063471588778	0.13821013760315512	0.2613358851343345	0.036712471402185164
2610528J11Rik	0.07328335820058077	0.17994081256997047	0.19260288248303153	0.10462096658977836	0.14558068790010759	0.26891359274852333	0.035057699508007904
2700049A03Rik	0.0678374311350829	0.1801880438862786	0.18729441509241537	0.09834764124224885	0.1598644374376805	0.27139437540076217	0.03507365580553179
2700062C07Rik	0.06936896381513774	0.15642730921792813	0.16178930303370306	0.11355431735508899	0.11869519789546848	0.349326212378479	0.03083869630419468
2700097O09Rik	0.07931273241856772	0.1892655244992624	0.17699145098711852	0.10237723311504945	0.14287362303949228	0.27834449444971576	0.030834941490793695
2810004N23Rik	0.06704914438248506	0.16540410830567204	0.18606252525434355	0.09596884481005813	0.12758171223447057	0.3366539202986563	0.02127974471431422
2810021J22Rik	0.0667313980432983	0.18217796461631403	0.19735217025410523	0.09457871695723859	0.15642537793115938	0.26167200797761736	0.041062364220267114
2810408A11Rik	0.07609445569222108	0.17917366571531967	0.18763875406949349	0.09930230727643027	0.15089430912116836	0.27645445172746075	0.030442056397906456
2810459M11Rik	0.06866292627190113	0.17508952447072698	0.18804168155117076	0.10205624980555973	0.15043870453890523	0.27687488594972093	0.038836027412015264
2900026A02Rik	0.07583402202783487	0.18649159684836797	0.1697089808029841	0.10769036530137499	0.15166002166148856	0.2743921812720394	0.03422283208591004
2900092C05Rik	0.06262543935031274	0.18561827865588124	0.17027177268667576	0.10786033066896349	0.15549755120163486	0.27224820604422895	0.04587842139230298
3110009E18Rik	0.07130052354967245	0.18530418630316392	0.19217992214210286	0.0919409139646947	0.14807460878575693	0.27781412189522614	0.033385723359383015
3110040N11Rik	0.07634527049099527	0.1866851693685229	0.20970418301602647	0.1010571514268337	0.13558698780302028	0.2645988734598671	0.02602236443473426
3110082I17Rik	0.08408847748039408	0.1822173560536648	0.18062428868737937	0.08428371205373401	0.14310549840627027	0.28893212473716634	0.03674854258139122
3110082J24Rik	0.058138361230068325	0.18773419255527896	0.1850053898926984	0.10017493793700226	0.14762577819494033	0.2816826106213233	0.03963872956868842
3300002I08Rik	0.06479345975163722	0.17651980936606934	0.16428342721892616	0.10409108690756348	0.16511284059138953	0.28205480600960514	0.04314457015480904
3425401B19Rik	0.06998166523296796	0.19046853628819735	0.17787527927597332	0.10285645282878511	0.1660484371653988	0.2608035552790153	0.031966073929662185
3830406C13Rik	0.06996134652709093	0.1895368040477557	0.18666297961398892	0.08299182787638526	0.12566851890801933	0.30911424525341225	0.0360642777733476
4833420G17Rik	0.08454461660126798	0.1652981410284151	0.18818116646727615	0.0963861869526093	0.1510688928618861	0.28311055447909805	0.03141044160944744
4833439L19Rik	0.07185777439171477	0.17036122314730365	0.20358915183966678	0.09771330860431	0.14738710015197498	0.2740936066923437	0.03499783517268621
4921504E06Rik	0.06945169671257401	0.18843980808012623	0.1884304698838445	0.09265839174878154	0.16613502895150406	0.26820620827196484	0.026678396351204777
4921507P07Rik	0.06776791196561847	0.18736354093550509	0.19502773589401318	0.10001678786310711	0.14368898103951977	0.2759534358970361	0.03018160640520037
4921509C19Rik	0.07605142535433083	0.17719924328797068	0.18343920566452923	0.10313006478493063	0.16369262922769592	0.2583091082913154	0.03817832338922735
4921517D22Rik	0.07229914683265345	0.16779361299367312	0.17757102108350756	0.10671798705467557	0.17609244029162308	0.26719521316257405	0.032330578581293214
4921524J17Rik	0.07287753620382138	0.1673032894785148	0.17757437980197108	0.10410666162527937	0.11950393558144096	0.3084156524466948	0.05021854486227763
4921524L21Rik	0.07772505429240105	0.16673050133521802	0.19428196631103647	0.09970678344560148	0.15275530098669335	0.2729472862351812	0.035853107393868495
4921536K21Rik	0.0794605259144432	0.20133604556887966	0.18061860940449878	0.09930394268126333	0.14647876742592086	0.2664997699722683	0.026302339032725715
4921539E11Rik	0.06829653770169786	0.1844564558479666	0.1901383188668542	0.07670006165750025	0.15566531715057896	0.28269054119060333	0.04205276758479872
4930402F06Rik	0.07280638765493667	0.20468800706259657	0.1737486325898186	0.10584928702291728	0.15029245583867124	0.26696844445945006	0.025646785371609564
4930402K13Rik	0.06205172765740192	0.177942135658982	0.19631801548839647	0.11012294428961018	0.1840739784687175	0.24510239319724392	0.02438880523964807
4930404N11Rik	0.07231985020098546	0.1804800185250733	0.18517464889923715	0.10103761627701852	0.1646323867269176	0.2603068701552549	0.03604860921551321
4930407I10Rik	0.07135424750648563	0.1790191417862298	0.18764344151285825	0.1201197486622977	0.14723813080956985	0.2591288605919573	0.03549642913060159
4930415L06Rik	0.07685613795473756	0.1763267173389372	0.17432475953036222	0.11296483940476745	0.17301203328169834	0.25155297800734816	0.03496253448214886
4930430F08Rik	0.06639623750642176	0.1869142676930034	0.17192092234934647	0.09715796659645776	0.158922615626415	0.28382852590946667	0.03485946431888897
4930432M17Rik	0.06749455335266065	0.17856721278979168	0.1982951036585444	0.10187771880028783	0.15518268550938655	0.27278361838600945	0.0257991075033194
4930433I11Rik	0.07970739814907718	0.17196516704496503	0.1718363971993254	0.10077223863913339	0.16199666615488242	0.2805131493136834	0.033208983498933274
4930444P10Rik	0.06368603917098506	0.18057628679604437	0.1946153850847966	0.10021577486394952	0.14276778837155565	0.28319691749220344	0.03494180822046522
4930447A16Rik	0.07542742704328952	0.17665890707683934	0.1933393531428657	0.09857843524819652	0.1531796318360087	0.2573765704922708	0.04543967516052949
4930447C04Rik	0.06342712336687238	0.19383811557018127	0.169337186595268	0.10882001311327197	0.14811706475506486	0.288118407552523	0.028342089046818512
4930451I11Rik	0.07808808867927787	0.1696428658598302	0.20170607866167822	0.09818301817972845	0.15826922376579372	0.25186965416685936	0.04224107068683208
4930453N24Rik	0.06730338183647332	0.1834044578655745	0.1850470627248881	0.10012342586221032	0.14342895408976217	0.2786353043748458	0.04205741324624575
4930474N05Rik	0.06380845312999807	0.1820304803184118	0.18347723250748546	0.09632185692030687	0.16420247125664575	0.2801999112553962	0.029959594611755944
4930480E11Rik	0.0898644881515405	0.1886515060345008	0.18050459096723057	0.10315597543230315	0.1613622743951949	0.23427596828681052	0.04218519673241959
4930486L24Rik	0.07807965925097068	0.18776037943972557	0.19569183285268385	0.08644922515737626	0.1473155128827119	0.2579758796663448	0.04672751075018694
4930503E14Rik	0.07164456122433666	0.22103244349637727	0.1759083559232164	0.08843315302708796	0.14166902494690278	0.26486127112751806	0.03645119025456102
4930503L19Rik	0.06941969104387984	0.18162257456630823	0.18655251928051783	0.0951842044877985	0.13996253937494635	0.28249984376339227	0.044758627483157225
4930505A04Rik	0.06708704811494573	0.2058164975090644	0.1653504802240223	0.10063995717808596	0.16736980266647344	0.2644757404895819	0.029260473817826357
4930513O06Rik	0.06504760926935127	0.2052580127378941	0.1794902582756414	0.09183266730070697	0.16530578503057372	0.2628888342854115	0.030176833100421012
4930519G04Rik	0.07264588454652303	0.2024667873361585	0.1808427785795667	0.09558475490989118	0.14214388886659762	0.26391322886766105	0.04240267689360198
4930522H14Rik	0.06026812524575071	0.1714972634776529	0.1792825059846343	0.10710937775828377	0.15816135071658982	0.28763290010999604	0.03604847670709252
4930523C07Rik	0.08660728106968874	0.18017439717141182	0.18003419458674047	0.10223061377126587	0.1414539024202026	0.27279949635954504	0.036700114621145544
4930524B15Rik	0.07471974322578706	0.1904277076493901	0.1897701739984077	0.10095283111304092	0.15948345648131468	0.24614221870746383	0.038503868824595784
4930544D05Rik	0.06084087492798254	0.19089832499635376	0.17200713681522162	0.08872915851735592	0.17268446364339263	0.28537133275743376	0.02946870834225967
4930544G11Rik	0.06769002201903296	0.1689371798620794	0.18147666979406996	0.12290569119881513	0.17890167596441087	0.2495731695523142	0.03051559160927746
